seq_name	length	topology	n_genes	genetic_code	plasmid_score	fdr	n_hallmarks	marker_enrichment	conjugation_genes	amr_genes
k121_1619360	1601	No terminal repeats	2	11	0.9989	0.0010	1	1.5314	NA	NA
k121_2268765	1519	No terminal repeats	3	11	0.9989	0.0010	1	2.6247	NA	NA
k121_1734838	6572	DTR	5	11	0.9989	0.0010	2	3.4366	NA	NA
k121_820848	9536	No terminal repeats	11	11	0.9989	0.0010	2	4.3177	T_virB2;T_virB3	NA
k121_800694	1108	No terminal repeats	1	11	0.9989	0.0010	1	1.6920	MOBQ	NA
k121_1540353	1427	No terminal repeats	3	4	0.9989	0.0010	1	1.5453	NA	NA
k121_2154533	7180	No terminal repeats	6	11	0.9989	0.0010	3	4.0209	F_traK;F_traE;t4cp1	NA
k121_2050472	3948	No terminal repeats	7	11	0.9989	0.0010	3	5.0909	T_virB5;T_virB6;T_virB8	NA
k121_2450230	1009	No terminal repeats	2	11	0.9989	0.0010	1	2.9250	T_virB5	NA
k121_233177	3580	No terminal repeats	3	11	0.9989	0.0010	3	3.6991	F_traN;F_traF;F_traH	NA
k121_425736	4089	No terminal repeats	3	11	0.9989	0.0010	1	2.6481	NA	NA
k121_1288934	2405	No terminal repeats	5	11	0.9989	0.0010	1	1.5040	T_virB1	NA
k121_2429030	3512	No terminal repeats	2	11	0.9989	0.0010	1	1.6920	MOBQ	NA
k121_1101935	1597	No terminal repeats	1	11	0.9989	0.0010	1	1.6920	MOBQ	NA
k121_2323955	3555	No terminal repeats	6	11	0.9989	0.0010	1	1.7134	NA	NA
k121_2167336	1175	No terminal repeats	2	11	0.9989	0.0010	2	2.7114	F_traB;F_traK	NA
k121_415906	3479	No terminal repeats	3	11	0.9989	0.0010	1	1.7183	NA	NA
k121_676557	1611	No terminal repeats	4	11	0.9989	0.0010	1	5.1364	T_virB2	NA
k121_713709	1175	No terminal repeats	2	11	0.9989	0.0010	2	3.1658	NA	NA
k121_404854	6536	No terminal repeats	7	11	0.9989	0.0010	5	6.3303	T_virB5;T_virB6;T_virB8;T_virB9;T_virB10	NA
k121_1081623	2740	No terminal repeats	2	11	0.9989	0.0010	2	2.6157	F_traH;F_traG	NA
k121_2065608	7074	No terminal repeats	8	11	0.9989	0.0010	2	2.6150	MOBQ	NA
k121_787751	2379	No terminal repeats	3	11	0.9989	0.0010	1	1.6920	MOBQ	NA
k121_1097274	3858	No terminal repeats	5	11	0.9989	0.0010	2	5.0406	G_tfc18;G_tfc22;G_tfc23;G_tfc24	NA
k121_1765294	30723	No terminal repeats	24	11	0.9989	0.0010	1	10.9541	NA	NA
k121_28448	7343	No terminal repeats	6	11	0.9989	0.0010	2	4.5500	F_traV;virb4	NA
k121_1023871	1444	No terminal repeats	3	11	0.9989	0.0010	1	1.7183	MOBC	NA
k121_1885906	1141	No terminal repeats	3	11	0.9989	0.0010	1	3.5885	NA	NA
k121_1928636	1251	No terminal repeats	1	11	0.9989	0.0010	1	1.5314	NA	NA
k121_1369163	1934	No terminal repeats	2	11	0.9989	0.0010	2	2.1791	virb4;T_virB5	NA
k121_86341	1333	No terminal repeats	2	11	0.9989	0.0010	1	1.5453	NA	NA
k121_931218	1060	No terminal repeats	2	11	0.9989	0.0010	2	2.9343	F_traE;F_traL	NA
k121_61752	9902	No terminal repeats	10	11	0.9989	0.0010	1	5.0239	NA	NA
k121_61004	4153	No terminal repeats	6	11	0.9989	0.0010	1	2.3037	NA	NA
k121_1359455	1874	No terminal repeats	3	11	0.9989	0.0010	1	1.7183	NA	NA
k121_1135090	4464	No terminal repeats	7	11	0.9989	0.0010	1	1.5314	NA	NA
k121_456917	1389	No terminal repeats	2	11	0.9989	0.0010	1	3.2077	MOBQ	NA
k121_2183112	1578	No terminal repeats	3	11	0.9989	0.0010	1	1.7183	NA	NA
k121_1037985	1175	No terminal repeats	2	11	0.9989	0.0010	1	1.6903	NA	NA
k121_1446313	17415	No terminal repeats	10	11	0.9989	0.0010	1	4.2647	NA	NA
k121_2564331	1852	No terminal repeats	4	11	0.9989	0.0010	1	2.8615	F_trbC	NA
k121_708664	1730	No terminal repeats	3	11	0.9989	0.0010	1	2.2396	NA	NA
k121_2356719	1068	No terminal repeats	1	11	0.9989	0.0010	1	1.7134	NA	NA
k121_1813688	1158	No terminal repeats	2	11	0.9989	0.0010	1	1.7183	NA	NA
k121_948884	1428	No terminal repeats	2	11	0.9989	0.0010	2	2.8246	T_virB6;T_virB8	NA
k121_1116133	6442	No terminal repeats	7	11	0.9989	0.0010	1	3.4142	NA	NA
k121_1273988	1211	No terminal repeats	3	11	0.9989	0.0010	1	2.8055	NA	NA
k121_1387860	1590	No terminal repeats	1	11	0.9988	0.0010	1	1.6920	MOBQ	NA
k121_2221764	2006	No terminal repeats	3	11	0.9988	0.0010	1	3.7649	G_tfc23;G_tfc22;G_tfc18	NA
k121_1779620	7664	No terminal repeats	8	11	0.9988	0.0010	1	2.6439	NA	NA
k121_331247	2193	No terminal repeats	3	11	0.9988	0.0010	1	1.6920	MOBQ	NA
k121_1571445	10277	No terminal repeats	13	11	0.9988	0.0010	12	16.6640	F_trbC;F_traU;F_traW;virb4;F_traV;F_traB;F_traK;F_traE;F_traL	NA
k121_1642661	2771	No terminal repeats	4	11	0.9988	0.0010	1	1.5180	MOBP1	NA
k121_8912	3848	No terminal repeats	3	11	0.9988	0.0010	2	3.2363	MOBP1	NA
k121_595062	3749	No terminal repeats	4	11	0.9988	0.0010	4	4.1174	T_virB6;T_virB8;T_virB9;T_virB10	NA
k121_1677687	2601	No terminal repeats	4	11	0.9988	0.0010	2	2.3303	F_traW;F_traU	NA
k121_1181333	4160	No terminal repeats	5	11	0.9988	0.0010	1	1.6920	MOBQ	NA
k121_2424630	4889	No terminal repeats	6	11	0.9988	0.0010	1	1.5598	NA	NA
k121_1663054	2004	No terminal repeats	2	11	0.9988	0.0010	1	1.7183	NA	NA
k121_449973	4440	No terminal repeats	5	11	0.9988	0.0010	1	2.6481	NA	NA
k121_547790	1278	No terminal repeats	3	11	0.9988	0.0010	2	3.0139	T_virB2;T_virB3	NA
k121_1896602	5771	No terminal repeats	9	11	0.9988	0.0010	2	3.6301	NA	NA
k121_1744417	2821	No terminal repeats	5	11	0.9988	0.0010	3	4.2284	F_traL;F_traE;F_traK	NA
k121_641981	1490	No terminal repeats	3	11	0.9988	0.0010	1	1.5453	NA	NA
k121_543598	1066	No terminal repeats	2	11	0.9988	0.0010	1	2.2604	NA	NA
k121_1016065	1046	No terminal repeats	3	11	0.9988	0.0010	1	1.7166	NA	NA
k121_359557	9364	No terminal repeats	10	11	0.9988	0.0010	1	5.6697	NA	NA
k121_2557497	1681	No terminal repeats	4	11	0.9988	0.0010	1	3.4366	NA	NA
k121_2447029	1072	No terminal repeats	1	11	0.9988	0.0010	1	1.6987	NA	NA
k121_240663	21068	No terminal repeats	22	11	0.9988	0.0010	1	2.7698	NA	NA
k121_35841	1426	No terminal repeats	2	11	0.9988	0.0010	1	2.1213	NA	NA
k121_705862	1257	No terminal repeats	2	11	0.9988	0.0010	1	1.6920	MOBQ	NA
k121_734707	1718	No terminal repeats	4	11	0.9988	0.0010	2	5.1352	T_virB2;T_virB3	NA
k121_942374	3033	No terminal repeats	5	11	0.9988	0.0010	4	5.5461	F_traK;F_traB;F_traV	NA
k121_1681842	104021	No terminal repeats	110	11	0.9988	0.0010	10	6.6446	T_virB10;T_virB9;T_virB8;T_virB6;T_virB5;T_virB3;T_virB2	NF033135
k121_680095	1034	No terminal repeats	3	11	0.9988	0.0010	2	2.9087	F_traE;F_traL	NA
k121_1793321	1468	No terminal repeats	3	11	0.9988	0.0010	1	1.7183	T_virB3	NA
k121_1636937	1236	No terminal repeats	2	11	0.9988	0.0010	1	1.7183	MOBC	NA
k121_2546821	1275	No terminal repeats	2	11	0.9988	0.0010	2	2.7797	T_virB6;T_virB5	NA
k121_899343	1162	No terminal repeats	1	11	0.9987	0.0010	1	1.6920	MOBQ	NA
k121_889021	3138	No terminal repeats	4	11	0.9987	0.0010	1	3.5241	I_trbA	NA
k121_1004809	1678	No terminal repeats	4	11	0.9987	0.0010	2	4.7322	T_virB2;T_virB3	NA
k121_405824	1094	No terminal repeats	3	11	0.9987	0.0010	1	1.7183	T_virB2	NA
k121_1297742	1295	No terminal repeats	2	11	0.9987	0.0010	2	2.4862	F_traB;F_traK	NA
k121_1406506	1965	No terminal repeats	3	11	0.9987	0.0010	1	2.8619	F_trbC	NA
k121_833376	2630	No terminal repeats	1	11	0.9987	0.0010	1	1.7183	MOBF	NA
k121_1082982	2037	No terminal repeats	3	11	0.9987	0.0010	1	2.6481	NA	NA
k121_700226	2412	No terminal repeats	3	11	0.9987	0.0010	2	2.0145	T_virB9	NA
k121_964135	1039	No terminal repeats	2	11	0.9987	0.0010	1	1.7183	NA	NA
k121_2057915	2607	No terminal repeats	4	11	0.9987	0.0010	2	2.8922	MOBP1	NA
k121_2554005	1948	No terminal repeats	4	11	0.9987	0.0010	2	4.8123	MOBP1	NA
k121_462487	9970	No terminal repeats	11	11	0.9987	0.0010	2	1.7650	MOBP1	NF033105
k121_572835	3820	No terminal repeats	8	11	0.9987	0.0010	1	2.5563	NA	NA
k121_463056	1241	No terminal repeats	1	11	0.9987	0.0010	1	1.5486	NA	NA
k121_2143302	1235	No terminal repeats	3	11	0.9987	0.0010	1	2.9354	F_traF	NA
k121_2312509	1029	No terminal repeats	2	11	0.9987	0.0010	2	2.5290	T_virB9;T_virB8	NA
k121_359718	1480	No terminal repeats	1	11	0.9987	0.0010	1	1.6920	MOBQ	NA
k121_2135217	1439	No terminal repeats	3	11	0.9987	0.0010	1	1.7278	NA	NA
k121_442868	3103	No terminal repeats	5	11	0.9987	0.0010	1	3.3467	NA	NA
k121_1819580	1612	No terminal repeats	4	11	0.9987	0.0010	3	3.9797	F_traW	NA
k121_1339721	2629	No terminal repeats	4	11	0.9987	0.0010	1	1.5829	NA	NA
k121_1030927	1639	No terminal repeats	2	11	0.9987	0.0010	2	2.4245	F_traV;virb4	NA
k121_1375438	1220	No terminal repeats	3	11	0.9987	0.0010	1	4.0220	NA	NA
k121_2476781	1199	No terminal repeats	3	11	0.9987	0.0010	1	2.3037	NA	NA
k121_2247550	3711	No terminal repeats	5	11	0.9986	0.0010	1	2.8800	NA	NA
k121_395863	10987	No terminal repeats	14	11	0.9986	0.0010	1	2.7492	NA	NA
k121_1028906	4892	No terminal repeats	7	11	0.9986	0.0010	1	2.6141	NA	NA
k121_2237163	31184	No terminal repeats	27	11	0.9986	0.0010	1	6.6034	NA	NA
k121_1742012	1821	No terminal repeats	2	11	0.9986	0.0010	1	1.7183	MOBP1	NA
k121_2115878	1078	No terminal repeats	2	11	0.9986	0.0010	1	1.6557	NA	NA
k121_1039801	1573	No terminal repeats	3	11	0.9986	0.0010	1	1.6920	MOBQ	NA
k121_108209	1065	No terminal repeats	3	11	0.9986	0.0010	2	2.3795	T_virB8;T_virB8	NA
k121_1275648	4508	No terminal repeats	3	11	0.9986	0.0010	2	2.8317	F_traV;virb4	NA
k121_2173441	3102	No terminal repeats	3	11	0.9986	0.0010	3	3.2750	G_tfc7;t4cp1;G_tfc5	NA
k121_2508868	1279	No terminal repeats	2	11	0.9986	0.0010	1	1.7134	NA	NA
k121_1368987	2179	No terminal repeats	2	11	0.9986	0.0010	2	2.2372	t4cp1;G_tfc7	NA
k121_1551418	1657	No terminal repeats	3	11	0.9986	0.0010	1	2.2069	MOBP1	NA
k121_2006238	1917	No terminal repeats	2	11	0.9986	0.0010	2	2.6480	T_virB6;T_virB5	NA
k121_1959689	2843	No terminal repeats	2	11	0.9986	0.0010	1	2.1973	virb4;G_tfc22	NA
k121_1364828	3443	No terminal repeats	4	11	0.9986	0.0010	2	2.5463	F_trbC;F_traU	NA
k121_2446713	1450	No terminal repeats	3	11	0.9986	0.0010	2	4.0721	T_virB5;T_virB6	NA
k121_688603	3915	No terminal repeats	3	11	0.9986	0.0010	1	3.4696	NA	NA
k121_1772995	5674	No terminal repeats	7	11	0.9986	0.0010	2	5.2978	T_virB9;T_virB10	NA
k121_780359	1149	No terminal repeats	1	11	0.9986	0.0010	1	1.5180	MOBP1	NA
k121_813420	1350	No terminal repeats	2	11	0.9985	0.0010	1	3.2077	MOBQ	NA
k121_1913472	1055	No terminal repeats	3	11	0.9985	0.0010	3	4.1137	G_tfc8;G_tfc9;G_tfc10	NA
k121_300047	6915	No terminal repeats	9	11	0.9985	0.0010	1	3.2057	NA	NA
k121_1541674	9344	No terminal repeats	9	11	0.9985	0.0010	2	2.8631	MOBH	NA
k121_150325	1427	No terminal repeats	2	11	0.9985	0.0010	1	1.6588	NA	NA
k121_647438	3546	No terminal repeats	4	11	0.9985	0.0010	1	2.9785	NA	NA
k121_1050123	5039	No terminal repeats	6	11	0.9985	0.0010	4	2.7409	T_virB5;virb4;T_virB3;T_virB2;T_virB11	NA
k121_482501	1031	No terminal repeats	3	11	0.9985	0.0010	1	1.5453	NA	NA
k121_1313927	11681	No terminal repeats	16	11	0.9985	0.0010	7	7.9827	T_virB3;virb4;T_virB6;T_virB8;T_virB9;T_virB10	NA
k121_524163	1467	No terminal repeats	2	11	0.9985	0.0010	1	1.6920	MOBQ	NA
k121_649295	3868	No terminal repeats	5	11	0.9985	0.0010	2	2.7867	B_traN;t4cp1	NA
k121_2543530	7220	No terminal repeats	12	11	0.9985	0.0010	1	2.1580	NA	NA
k121_997527	4268	No terminal repeats	5	11	0.9985	0.0011	5	5.7580	virb4;T_virB5;T_virB6;T_virB8	NA
k121_1802972	5455	No terminal repeats	6	11	0.9985	0.0011	2	1.6313	T_virB3;T_virB2;T_virB11	NA
k121_899694	2542	No terminal repeats	2	11	0.9985	0.0011	1	1.6894	NA	NA
k121_89669	5137	No terminal repeats	7	11	0.9985	0.0011	1	4.4382	T_virB10	NF000402
k121_272349	1710	No terminal repeats	2	11	0.9984	0.0011	2	2.3779	t4cp1;MOBH	NA
k121_2456223	3012	No terminal repeats	5	11	0.9984	0.0011	1	2.7853	t4cp1	NA
k121_2418321	3629	No terminal repeats	4	11	0.9984	0.0011	1	1.5314	NA	NA
k121_1164617	12938	No terminal repeats	14	11	0.9984	0.0011	6	8.5391	G_tfc7;t4cp1;G_tfc5;T_virB1;G_tfc3;G_tfc2	NA
k121_1780294	1282	No terminal repeats	2	11	0.9984	0.0011	1	2.3222	T_virB10	NA
k121_1039392	1171	No terminal repeats	2	11	0.9984	0.0011	1	1.6920	MOBQ	NA
k121_1936125	1011	No terminal repeats	2	11	0.9984	0.0011	2	2.7339	MOBP1	NA
k121_1109023	1518	No terminal repeats	1	11	0.9983	0.0011	1	1.6920	MOBQ	NA
k121_1144041	1239	No terminal repeats	1	11	0.9983	0.0011	1	1.6920	MOBQ	NA
k121_1220447	1040	No terminal repeats	2	11	0.9983	0.0011	2	2.5290	T_virB9;T_virB8	NA
k121_622865	1658	No terminal repeats	2	11	0.9983	0.0011	1	2.3688	NA	NA
k121_925081	1262	No terminal repeats	2	11	0.9983	0.0011	2	2.4284	F_traH;F_traF	NA
k121_166133	1431	No terminal repeats	3	11	0.9983	0.0011	1	3.4152	NA	NA
k121_1984352	1506	No terminal repeats	4	11	0.9982	0.0011	2	2.9506	F_traE;F_traL	NA
k121_2585824	3491	No terminal repeats	4	11	0.9982	0.0011	4	4.4592	T_virB2;T_virB3;virb4;T_virB5	NA
k121_1741262	1783	No terminal repeats	3	11	0.9982	0.0011	2	2.9941	virb4;F_traV	NA
k121_1272351	1268	No terminal repeats	2	11	0.9982	0.0011	1	1.7183	NA	NA
k121_838568	2001	No terminal repeats	3	11	0.9981	0.0011	2	2.6928	T_virB10	NA
k121_1567556	1582	No terminal repeats	2	11	0.9981	0.0011	1	1.7165	MOBQ	NA
k121_308174	4048	No terminal repeats	4	11	0.9981	0.0011	1	4.2995	NA	NA
k121_258753	1260	No terminal repeats	1	11	0.9981	0.0011	1	1.7183	MOBP1	NA
k121_2259328	1014	No terminal repeats	3	11	0.9981	0.0011	1	2.3037	NA	NA
k121_1513557	1049	No terminal repeats	2	11	0.9981	0.0011	1	1.7183	MOBP1	NA
k121_2307298	1090	No terminal repeats	3	11	0.9981	0.0011	1	3.0940	MOBP1	NA
k121_1612409	1637	No terminal repeats	2	11	0.9980	0.0011	1	1.7183	MOBP1	NA
k121_390840	1341	No terminal repeats	3	11	0.9980	0.0011	2	2.5290	T_virB8;T_virB9	NA
k121_1767108	1726	No terminal repeats	3	11	0.9980	0.0011	2	2.4284	F_traH;F_traF	NA
k121_2280528	4270	No terminal repeats	3	11	0.9980	0.0011	2	2.3779	t4cp1;MOBH	NA
k121_442195	1161	No terminal repeats	2	11	0.9980	0.0011	2	2.3303	F_traW;F_traU	NA
k121_528826	1729	No terminal repeats	2	11	0.9980	0.0011	1	1.5453	NA	NA
k121_509041	1069	No terminal repeats	1	11	0.9979	0.0011	1	1.7183	MOBF	NA
k121_914118	2051	No terminal repeats	3	11	0.9979	0.0011	3	2.9702	T_virB8;T_virB9;T_virB10	NA
k121_550438	1265	No terminal repeats	2	11	0.9979	0.0011	1	1.9808	T_virB10	NA
k121_1653603	1924	No terminal repeats	5	11	0.9979	0.0011	1	1.8807	F_traV	NA
k121_84071	1203	No terminal repeats	3	11	0.9979	0.0011	2	4.0882	F_traF;F_trbC	NA
k121_1141557	2570	No terminal repeats	5	11	0.9979	0.0011	2	4.1102	F_traE;F_traL	NA
k121_1752542	2941	No terminal repeats	5	11	0.9978	0.0011	4	5.4076	F_traW;F_traU	NA
k121_2519815	1474	No terminal repeats	4	11	0.9978	0.0011	2	2.4758	T_virB3;T_virB2	NA
k121_2157151	4871	No terminal repeats	5	11	0.9978	0.0011	1	2.0068	NA	NA
k121_1572082	1718	No terminal repeats	4	11	0.9977	0.0011	2	2.6511	MOBP1	NA
k121_2092185	2168	No terminal repeats	3	11	0.9977	0.0011	2	3.3101	G_tfc10;G_tfc11;G_tfc12	NA
k121_803060	1020	No terminal repeats	2	11	0.9977	0.0011	2	2.4284	F_traF;F_traH	NA
k121_1957707	1006	No terminal repeats	3	11	0.9977	0.0011	3	4.3458	G_tfc10;G_tfc9;G_tfc8	NA
k121_458016	1230	No terminal repeats	2	11	0.9976	0.0011	1	2.3229	T_virB5	NA
k121_922725	3499	No terminal repeats	6	11	0.9975	0.0011	5	6.8225	F_traV;F_traB;F_traK;F_traE;F_traL	NA
k121_1062156	1423	No terminal repeats	3	11	0.9975	0.0011	1	2.6247	NA	NA
k121_55456	1555	No terminal repeats	1	11	0.9975	0.0011	1	1.7183	NA	NA
k121_619077	1386	No terminal repeats	3	11	0.9974	0.0011	1	1.7183	MOBC	NA
k121_1082526	1462	No terminal repeats	3	11	0.9974	0.0011	2	2.6329	F_traB;F_traV	NA
k121_1122948	31344	No terminal repeats	31	11	0.9974	0.0012	1	5.5425	NA	NF033087;NF033145;NF000496
k121_24433	3617	No terminal repeats	3	11	0.9973	0.0012	2	2.4245	F_traV;virb4	NA
k121_729219	3129	No terminal repeats	4	11	0.9973	0.0012	1	1.6000	NA	NA
k121_1909090	2134	No terminal repeats	3	11	0.9973	0.0012	2	2.6708	t4cp1;G_tfc7	NA
k121_1731792	1116	No terminal repeats	2	11	0.9973	0.0012	2	2.4284	F_traF;F_traH	NA
k121_1980613	1559	No terminal repeats	2	11	0.9973	0.0012	1	1.7183	NA	NA
k121_1997549	1495	No terminal repeats	3	11	0.9973	0.0012	2	2.3538	T_virB5;T_virB6	NA
k121_2581503	2471	No terminal repeats	2	11	0.9972	0.0012	2	2.4668	F_traG;F_traH	NA
k121_710631	8282	No terminal repeats	7	11	0.9972	0.0012	2	2.1899	G_tfc3;G_tfc2	NA
k121_608322	1448	No terminal repeats	2	11	0.9972	0.0012	1	1.6920	MOBQ	NA
k121_709347	2455	No terminal repeats	5	11	0.9971	0.0012	4	5.1488	F_traK;F_traE;F_traL	NA
k121_2572688	1078	No terminal repeats	3	11	0.9971	0.0012	1	2.3037	NA	NA
k121_1112122	1048	No terminal repeats	2	11	0.9971	0.0012	2	2.7021	T_virB5;T_virB8	NA
k121_2433579	3024	No terminal repeats	4	11	0.9970	0.0012	3	4.2934	F_traE;F_traK;F_traB	NA
k121_1848121	1720	No terminal repeats	3	11	0.9969	0.0012	1	1.6920	MOBQ	NA
k121_336296	1366	No terminal repeats	2	11	0.9969	0.0012	1	1.6894	NA	NA
k121_1408353	1342	No terminal repeats	3	11	0.9969	0.0012	2	2.2801	T_virB2;T_virB3	NA
k121_70777	2803	No terminal repeats	5	11	0.9969	0.0012	4	4.9157	F_traB;F_traK;F_traE;F_traL	NA
k121_761475	2243	No terminal repeats	5	11	0.9969	0.0012	2	2.5317	T_virB6;T_virB5	NA
k121_2328966	1306	No terminal repeats	2	11	0.9969	0.0012	2	2.4245	F_traV;virb4	NA
k121_496074	1715	No terminal repeats	3	11	0.9968	0.0012	2	2.9337	F_traF	NA
k121_2193854	1290	No terminal repeats	2	11	0.9967	0.0012	1	1.7183	NA	NA
k121_2090286	1101	No terminal repeats	1	11	0.9966	0.0012	1	1.5477	T_virB6	NA
k121_1483754	1646	No terminal repeats	4	11	0.9966	0.0012	1	3.3221	T_virB1	NA
k121_2476738	1020	No terminal repeats	3	11	0.9966	0.0012	2	2.2801	T_virB2;T_virB3	NA
k121_341397	3923	No terminal repeats	3	11	0.9965	0.0012	1	1.5922	NA	NA
k121_805919	1677	No terminal repeats	2	11	0.9964	0.0012	1	2.8615	F_trbC	NA
k121_591092	2202	No terminal repeats	3	11	0.9964	0.0013	1	1.6903	NA	NA
k121_969198	1414	No terminal repeats	1	11	0.9963	0.0013	1	1.7183	MOBP1	NA
k121_594058	1544	No terminal repeats	2	11	0.9963	0.0013	1	1.7183	NA	NA
k121_367016	1055	No terminal repeats	2	11	0.9962	0.0013	2	2.4245	F_traV;virb4	NA
k121_1797478	1967	No terminal repeats	3	11	0.9961	0.0013	2	2.3303	F_traU;F_traW	NA
k121_1614733	2412	No terminal repeats	4	11	0.9961	0.0013	3	3.8052	F_trbC;F_traU;F_traW	NA
k121_414693	1687	No terminal repeats	3	11	0.9960	0.0013	2	2.7797	T_virB5;T_virB6	NA
k121_875201	1100	No terminal repeats	2	11	0.9960	0.0013	2	2.4619	F_traF	NA
k121_867802	1080	No terminal repeats	3	11	0.9960	0.0013	2	2.2801	T_virB3;T_virB2	NA
k121_1719702	2872	No terminal repeats	4	11	0.9959	0.0013	2	2.3325	traU	NA
k121_180274	1146	No terminal repeats	2	11	0.9959	0.0013	1	1.7183	NA	NA
k121_2129292	2053	No terminal repeats	3	11	0.9959	0.0013	1	2.5259	NA	NA
k121_2155495	1345	No terminal repeats	2	11	0.9958	0.0013	2	2.5791	F_traK;F_traE	NA
k121_332562	1140	No terminal repeats	2	11	0.9958	0.0013	1	1.5489	NA	NA
k121_1583974	1458	No terminal repeats	4	11	0.9958	0.0013	2	2.2801	T_virB2;T_virB3	NA
k121_2511957	1327	No terminal repeats	3	11	0.9957	0.0013	2	1.9957	T_virB8;T_virB9	NA
k121_1056585	1279	No terminal repeats	3	11	0.9956	0.0013	1	2.0838	NA	NA
k121_1754278	1375	No terminal repeats	2	11	0.9952	0.0013	1	2.3994	NA	NA
k121_16028	1223	No terminal repeats	2	11	0.9952	0.0014	2	2.2372	t4cp1;G_tfc7	NA
k121_2031980	3068	No terminal repeats	2	11	0.9951	0.0014	2	2.5282	F_traH;F_traG	NA
k121_1969186	2244	No terminal repeats	4	11	0.9949	0.0014	2	4.8123	MOBP1	NA
k121_1557877	1002	No terminal repeats	2	11	0.9948	0.0014	2	2.5290	T_virB8;T_virB9	NA
k121_799486	1915	No terminal repeats	4	11	0.9946	0.0014	2	4.0721	T_virB6;T_virB5	NA
k121_390318	1055	No terminal repeats	2	11	0.9944	0.0014	1	1.7183	NA	NA
k121_415829	1063	No terminal repeats	4	11	0.9938	0.0014	2	2.2801	T_virB2;T_virB3	NA
k121_2411516	2920	No terminal repeats	5	11	0.9936	0.0014	1	2.3679	F_traB	NA
k121_1984265	4683	No terminal repeats	4	11	0.9935	0.0014	2	2.3779	t4cp1;MOBH	NA
k121_2000006	2476	No terminal repeats	4	11	0.9934	0.0014	1	1.7023	NA	NA
k121_811508	2739	No terminal repeats	3	11	0.9934	0.0014	1	1.7183	NA	NA
k121_1538668	2464	No terminal repeats	3	11	0.9931	0.0014	2	4.0882	F_traF;F_trbC	NA
k121_875780	11441	No terminal repeats	10	11	0.9929	0.0015	3	3.0472	F_traG;F_traH;F_traF	NA
k121_2461461	1264	No terminal repeats	4	11	0.9927	0.0015	1	3.0426	NA	NA
k121_777636	6017	No terminal repeats	9	11	0.9924	0.0015	1	1.6920	MOBQ	NA
k121_382045	2003	No terminal repeats	2	11	0.9921	0.0015	2	2.0341	t4cp1;G_tfc7	NA
k121_1247240	6146	No terminal repeats	7	11	0.9917	0.0015	1	1.8835	NA	NA
k121_2546840	2079	No terminal repeats	4	11	0.9916	0.0015	2	2.4284	F_traH;F_traF	NA
k121_791374	1234	No terminal repeats	3	11	0.9915	0.0015	1	2.6796	G_tfc3	NA
k121_1051971	32275	No terminal repeats	30	11	0.9915	0.0015	1	4.6017	NA	NA
k121_1724194	1903	No terminal repeats	4	11	0.9913	0.0016	2	2.3640	F_traF	NA
k121_1604595	4229	No terminal repeats	5	11	0.9910	0.0016	4	5.3431	G_tfc12;G_tfc13;G_tfc14;G_tfc15;virb4	NA
k121_2212012	1587	No terminal repeats	2	11	0.9909	0.0016	1	3.4366	NA	NA
k121_1847371	1449	No terminal repeats	2	11	0.9908	0.0016	2	2.4748	F_traB;F_traK	NA
k121_573879	1764	No terminal repeats	2	11	0.9908	0.0016	2	2.1659	T_virB8;T_virB6	NA
k121_417561	1214	No terminal repeats	4	11	0.9908	0.0016	2	4.2676	T_virB2;T_virB3	NA
k121_1426700	1204	No terminal repeats	2	11	0.9908	0.0016	1	1.6894	NA	NA
k121_197272	1036	No terminal repeats	1	11	0.9902	0.0017	1	1.5023	NA	NA
k121_39160	1587	No terminal repeats	3	11	0.9901	0.0017	1	1.6672	NA	NA
k121_591260	1032	No terminal repeats	2	11	0.9900	0.0017	2	1.9957	T_virB8;T_virB9	NA
k121_764247	1530	No terminal repeats	2	11	0.9899	0.0017	1	1.9808	T_virB10	NA
k121_2453639	4910	No terminal repeats	8	11	0.9897	0.0017	1	1.6963	NA	NA
k121_2563796	2003	No terminal repeats	4	11	0.9896	0.0017	1	3.4152	NA	NA
k121_625864	11633	No terminal repeats	10	11	0.9894	0.0017	1	4.4295	NA	NF000272
k121_2102734	1420	No terminal repeats	3	11	0.9892	0.0018	1	2.6679	NA	NA
k121_2209398	1160	No terminal repeats	2	11	0.9892	0.0018	2	2.4653	F_traW;F_traU	NA
k121_523336	2343	No terminal repeats	5	11	0.9890	0.0018	1	2.2753	NA	NA
k121_1490080	3254	No terminal repeats	4	11	0.9890	0.0018	3	4.2934	F_traE;F_traK;F_traB	NA
k121_1959340	2912	No terminal repeats	2	11	0.9878	0.0018	1	2.5538	NA	NA
k121_2227827	1087	No terminal repeats	2	11	0.9877	0.0018	2	2.8357	F_traV	NA
k121_451609	1103	No terminal repeats	3	11	0.9873	0.0019	2	2.6620	NA	NA
k121_833398	1621	No terminal repeats	4	11	0.9871	0.0019	2	3.4366	T_virB3;T_virB2	NA
k121_52677	3682	No terminal repeats	6	11	0.9866	0.0019	4	5.2845	F_traL;F_traE;F_traK;F_traB	NA
k121_582880	1003	No terminal repeats	2	11	0.9864	0.0019	1	1.7183	NA	NA
k121_2320050	1044	No terminal repeats	2	11	0.9861	0.0020	1	1.9808	T_virB10	NA
k121_1995785	1892	No terminal repeats	4	11	0.9859	0.0020	2	2.3132	virb4;F_traB	NA
